etf,date,code,name,shares,weight
00984A,2026-05-20,2006,東和鋼鐵,412000,0.41
00984A,2026-05-20,5904,寶雅,49000,0.41
00984A,2026-05-20,2385,群光,207000,0.4
00984A,2026-05-20,3714,富采,386000,0.4
00984A,2026-05-20,8039,台虹科技,209000,0.4
00984A,2026-05-20,6584,南俊國際,41000,0.39
00984A,2026-05-20,3163,波若威科技,26000,0.38
00984A,2026-05-20,8046,南電,30000,0.38
00984A,2026-05-20,1326,台化,548000,0.37
00984A,2026-05-20,2441,超豐,232000,0.36
00984A,2026-05-20,3443,創意電子,5000,0.35
00984A,2026-05-20,5483,中美晶,169000,0.35
00984A,2026-05-20,6683,雍智科技,13000,0.35
00984A,2026-05-20,2454,聯發科,7000,0.34
00984A,2026-05-20,2851,中央再保,650000,0.34
00984A,2026-05-20,2855,統一證券,550000,0.33
00984A,2026-05-20,8996,高力,22000,0.33
00984A,2026-05-20,3227,原相,94000,0.32
00984A,2026-05-20,2850,新光產險,146000,0.31
00984A,2026-05-20,3131,弘塑科技,8000,0.31
00984A,2026-05-20,8112,至上電子,240000,0.31
00984A,2026-05-20,2637,慧洋-KY,273000,0.3
00984A,2026-05-20,2897,王道銀行,1940000,0.3
00984A,2026-05-20,2903,遠百,882000,0.3
00984A,2026-05-20,1227,佳格,676000,0.29
00984A,2026-05-20,2501,國建,846000,0.29
00984A,2026-05-20,3010,華立,147000,0.29
00984A,2026-05-20,1434,福懋,1232000,0.28
00984A,2026-05-20,2820,華票,1041000,0.27
00984A,2026-05-20,3167,大量,23000,0.27
00984A,2026-05-20,8070,長華*,408000,0.27
00984A,2026-05-20,9907,統一實,1116000,0.27
00984A,2026-05-20,2313,華通,60000,0.23
00984A,2026-05-20,1560,中砂,23000,0.21
00984A,2026-05-20,6805,富世達,7000,0.18
00984A,2026-05-20,8210,勤誠興業,9000,0.18
00984A,2026-05-20,6023,元大期貨,115000,0.17
00984A,2026-05-20,2206,三陽工業,131000,0.12
00984A,2026-05-20,2377,微星,74000,0.12
00984A,2026-05-20,2606,裕民,120000,0.12
00984A,2026-05-20,3264,欣銓,38000,0.12
00984A,2026-05-20,3596,智易科技,45000,0.12
00984A,2026-05-20,6176,瑞儀光電,73000,0.12
00984A,2026-05-20,8415,大國鋼,216000,0.12
00984A,2026-05-20,2353,宏碁,264000,0.11
00984A,2026-05-20,3005,神基科技,74000,0.11
00984A,2026-05-20,4915,致伸,99000,0.11
00984A,2026-05-20,6121,新普科技,20000,0.11
00984A,2026-05-20,9910,豐泰,104000,0.11
00984A,2026-05-20,9917,中保,64000,0.11
00984A,2026-05-20,6472,保瑞,17000,0.1
00984A,2026-05-21,2330,台積電,138000,4.54
00984A,2026-05-21,2382,廣達,968000,4.27
00984A,2026-05-21,2303,聯電,2572000,4.22
00984A,2026-05-21,2881,富邦金控,2638025,3.84
00984A,2026-05-21,2891,中信金,3828000,3.36
00984A,2026-05-21,2882,國泰金,2747000,3.25
00984A,2026-05-21,3045,台灣大,1851000,3.24
00984A,2026-05-21,2885,元大金,3507000,2.94
00984A,2026-05-21,3036,文曄,663000,2.81
00984A,2026-05-21,2887,台新新光金,6940000,2.52
00984A,2026-05-21,2880,華南金控,4816000,2.35
00984A,2026-05-21,2883,凱基金控,6211000,2.04
00984A,2026-05-21,4904,遠傳,1312000,1.94
00984A,2026-05-21,2379,瑞昱,213000,1.84
00984A,2026-05-21,1102,亞泥,3355000,1.76
00984A,2026-05-21,2360,致茂,53000,1.66
00984A,2026-05-21,6187,萬潤科技,95000,1.57
00984A,2026-05-21,2383,台光電子,23000,1.54
00984A,2026-05-21,1402,遠東新,3775000,1.53
00984A,2026-05-21,3037,欣興,122000,1.53
00984A,2026-05-21,3189,景碩科技,188000,1.44
00984A,2026-05-21,3702,大聯大,766000,1.39
00984A,2026-05-21,3026,禾伸堂,230000,1.38
00984A,2026-05-21,2324,仁寶,3062000,1.28
00984A,2026-05-21,6515,穎崴,9000,1.24
00984A,2026-05-21,2603,長榮海運,361000,1.17
00984A,2026-05-21,2345,智邦,32000,1.15
00984A,2026-05-21,2357,華碩,118000,1.15
00984A,2026-05-21,9904,寶成,2851000,1.11
00984A,2026-05-21,6005,群益證券,2364000,1.1
00984A,2026-05-21,6223,旺矽,12000,1.04
00984A,2026-05-21,8069,元太,290000,1.01
00984A,2026-05-21,1216,統一,833000,0.93
00984A,2026-05-21,6274,台燿,51000,0.93
00984A,2026-05-21,2368,金像電子,48000,0.9
00984A,2026-05-21,3081,聯亞光電,22000,0.86
00984A,2026-05-21,2618,長榮航,1583000,0.83
00984A,2026-05-21,2467,志聖,97000,0.82
00984A,2026-05-21,2308,台達電子,27000,0.79
00984A,2026-05-21,2486,一詮精密,199000,0.78
00984A,2026-05-21,3017,奇鋐,22000,0.78
00984A,2026-05-21,3711,日月光投控,106000,0.77
00984A,2026-05-21,1785,光洋科,358000,0.75
00984A,2026-05-21,2356,英業達,963000,0.75
00984A,2026-05-21,3105,穩懋,110000,0.75
00984A,2026-05-21,3665,貿聯-KY,25000,0.75
00984A,2026-05-21,6147,頎邦,190000,0.62
00984A,2026-05-21,2455,全新,87000,0.53
00984A,2026-05-21,4991,環宇-KY,48000,0.51
00984A,2026-05-21,3374,精材,141000,0.5
00984A,2026-05-21,6451,訊芯-KY,66000,0.49
00984A,2026-05-21,5274,信驊科技,2000,0.47
00984A,2026-05-21,6139,亞翔工程,41000,0.45
00984A,2026-05-21,2474,可成,155000,0.43
00984A,2026-05-21,3563,牧德,33000,0.43
00984A,2026-05-21,3706,神達投資控股,355000,0.43
00984A,2026-05-21,7751,竑騰,19000,0.43
00984A,2026-05-21,8155,博智電子,73000,0.43
00984A,2026-05-21,2006,東和鋼鐵,412000,0.41
00984A,2026-05-21,5904,寶雅,49000,0.41
00984A,2026-05-21,2385,群光,207000,0.4
00984A,2026-05-21,3714,富采,386000,0.4
00984A,2026-05-21,8039,台虹科技,209000,0.4
00984A,2026-05-21,6584,南俊國際,41000,0.39
00984A,2026-05-21,3163,波若威科技,26000,0.38
00984A,2026-05-21,8046,南電,30000,0.38
00984A,2026-05-21,1326,台化,548000,0.37
00984A,2026-05-21,2441,超豐,232000,0.36
00984A,2026-05-21,3443,創意電子,5000,0.35
00984A,2026-05-21,5483,中美晶,169000,0.35
00984A,2026-05-21,6683,雍智科技,13000,0.35
00984A,2026-05-21,2454,聯發科,7000,0.34
00984A,2026-05-21,2851,中央再保,650000,0.34
00984A,2026-05-21,2855,統一證券,550000,0.33
00984A,2026-05-21,8996,高力,22000,0.33
00984A,2026-05-21,3227,原相,94000,0.32
00984A,2026-05-21,2850,新光產險,146000,0.31
00984A,2026-05-21,3131,弘塑科技,8000,0.31
00984A,2026-05-21,8112,至上電子,240000,0.31
00984A,2026-05-21,2637,慧洋-KY,273000,0.3
00984A,2026-05-21,2897,王道銀行,1940000,0.3
00984A,2026-05-21,2903,遠百,882000,0.3
00984A,2026-05-21,1227,佳格,676000,0.29
00984A,2026-05-21,2501,國建,846000,0.29
00984A,2026-05-21,3010,華立,147000,0.29
00984A,2026-05-21,1434,福懋,1232000,0.28
00984A,2026-05-21,2820,華票,1041000,0.27
00984A,2026-05-21,3167,大量,23000,0.27
00984A,2026-05-21,8070,長華*,408000,0.27
00984A,2026-05-21,9907,統一實,1116000,0.27
00984A,2026-05-21,2313,華通,60000,0.23
00984A,2026-05-21,1560,中砂,23000,0.21
00984A,2026-05-21,6805,富世達,7000,0.18
00984A,2026-05-21,8210,勤誠興業,9000,0.18
00984A,2026-05-21,6023,元大期貨,115000,0.17
00984A,2026-05-21,2206,三陽工業,131000,0.12
00984A,2026-05-21,2377,微星,74000,0.12
00984A,2026-05-21,2606,裕民,120000,0.12
00984A,2026-05-21,3264,欣銓,38000,0.12
00984A,2026-05-21,3596,智易科技,45000,0.12
00984A,2026-05-21,6176,瑞儀光電,73000,0.12
00984A,2026-05-21,8415,大國鋼,216000,0.12
00984A,2026-05-21,2353,宏碁,264000,0.11
00984A,2026-05-21,3005,神基科技,74000,0.11
00984A,2026-05-21,4915,致伸,99000,0.11
00984A,2026-05-21,6121,新普科技,20000,0.11
00984A,2026-05-21,9910,豐泰,104000,0.11
00984A,2026-05-21,9917,中保,64000,0.11
00984A,2026-05-21,6472,保瑞,17000,0.1
00984A,2026-05-22,2330,台積電,138000,4.57
00984A,2026-05-22,2382,廣達,968000,4.43
00984A,2026-05-22,2303,聯電,2572000,4.24
00984A,2026-05-22,2881,富邦金控,2638025,3.63
00984A,2026-05-22,2891,中信金,3828000,3.19
00984A,2026-05-22,2882,國泰金,2747000,3.17
00984A,2026-05-22,3045,台灣大,1851000,3.0
00984A,2026-05-22,2885,元大金,3507000,2.8
00984A,2026-05-22,3036,文曄,663000,2.77
00984A,2026-05-22,2887,台新新光金,6940000,2.39
00984A,2026-05-22,2880,華南金控,4816000,2.23
00984A,2026-05-22,2883,凱基金控,6211000,1.95
00984A,2026-05-22,4904,遠傳,1312000,1.81
00984A,2026-05-22,2379,瑞昱,213000,1.78
00984A,2026-05-22,2360,致茂,53000,1.74
00984A,2026-05-22,3037,欣興,122000,1.71
00984A,2026-05-22,1102,亞泥,3355000,1.67
00984A,2026-05-22,2383,台光電子,23000,1.67
00984A,2026-05-22,3189,景碩科技,188000,1.66
00984A,2026-05-22,3026,禾伸堂,230000,1.59
00984A,2026-05-22,6187,萬潤科技,95000,1.57
00984A,2026-05-22,1402,遠東新,3775000,1.48
00984A,2026-05-22,2324,仁寶,3062000,1.4
00984A,2026-05-22,3702,大聯大,766000,1.31
00984A,2026-05-22,2357,華碩,118000,1.17
00984A,2026-05-22,2345,智邦,32000,1.14
00984A,2026-05-22,2603,長榮海運,361000,1.14
00984A,2026-05-22,6515,穎崴,9000,1.13
00984A,2026-05-22,6005,群益證券,2364000,1.09
00984A,2026-05-22,6274,台燿,51000,1.07
00984A,2026-05-22,9904,寶成,2851000,1.06
00984A,2026-05-22,6223,旺矽,12000,1.05
00984A,2026-05-22,8069,元太,290000,0.94
00984A,2026-05-22,2368,金像電子,48000,0.92
00984A,2026-05-22,1216,統一,833000,0.86
00984A,2026-05-22,3081,聯亞光電,22000,0.86
00984A,2026-05-22,3711,日月光投控,106000,0.86
00984A,2026-05-22,2467,志聖,97000,0.85
00984A,2026-05-22,3105,穩懋,110000,0.85
00984A,2026-05-22,2356,英業達,963000,0.83
00984A,2026-05-22,2308,台達電子,27000,0.82
00984A,2026-05-22,2618,長榮航,1583000,0.81
00984A,2026-05-22,3017,奇鋐,22000,0.81
00984A,2026-05-22,3665,貿聯-KY,25000,0.81
00984A,2026-05-22,2486,一詮精密,199000,0.78
00984A,2026-05-22,1785,光洋科,358000,0.75
00984A,2026-05-22,6147,頎邦,190000,0.59
00984A,2026-05-22,4991,環宇-KY,48000,0.57
00984A,2026-05-22,2455,全新,87000,0.54
00984A,2026-05-22,3374,精材,141000,0.52
00984A,2026-05-22,5274,信驊科技,2000,0.51
00984A,2026-05-22,6451,訊芯-KY,66000,0.5
00984A,2026-05-22,7751,竑騰,19000,0.5
00984A,2026-05-22,6139,亞翔工程,41000,0.46
00984A,2026-05-22,8039,台虹科技,209000,0.46
00984A,2026-05-22,3706,神達投資控股,355000,0.45
00984A,2026-05-22,3714,富采,386000,0.45
00984A,2026-05-22,8155,博智電子,73000,0.44
00984A,2026-05-22,3163,波若威科技,26000,0.43
00984A,2026-05-22,3563,牧德,33000,0.43
00984A,2026-05-22,2474,可成,155000,0.42
00984A,2026-05-22,8046,南電,30000,0.41
00984A,2026-05-22,5904,寶雅,49000,0.4
00984A,2026-05-22,6584,南俊國際,41000,0.4
00984A,2026-05-22,2006,東和鋼鐵,412000,0.39
00984A,2026-05-22,2385,群光,207000,0.39
00984A,2026-05-22,2441,超豐,232000,0.39
00984A,2026-05-22,2454,聯發科,7000,0.39
00984A,2026-05-22,3443,創意電子,5000,0.37
00984A,2026-05-22,8996,高力,22000,0.37
00984A,2026-05-22,1326,台化,548000,0.36
00984A,2026-05-22,5483,中美晶,169000,0.36
00984A,2026-05-22,2851,中央再保,650000,0.33
00984A,2026-05-22,3131,弘塑科技,8000,0.33
00984A,2026-05-22,2855,統一證券,550000,0.32
00984A,2026-05-22,3227,原相,94000,0.32
00984A,2026-05-22,6683,雍智科技,13000,0.31
00984A,2026-05-22,8112,至上電子,240000,0.3
00984A,2026-05-22,2850,新光產險,146000,0.29
00984A,2026-05-22,3010,華立,147000,0.29
00984A,2026-05-22,1227,佳格,676000,0.28
00984A,2026-05-22,2637,慧洋-KY,273000,0.28
00984A,2026-05-22,2897,王道銀行,1940000,0.28
00984A,2026-05-22,2903,遠百,882000,0.28
00984A,2026-05-22,3167,大量,23000,0.28
00984A,2026-05-22,1434,福懋,1232000,0.27
00984A,2026-05-22,2501,國建,846000,0.27
00984A,2026-05-22,8070,長華*,408000,0.27
00984A,2026-05-22,9907,統一實,1116000,0.26
00984A,2026-05-22,2820,華票,1041000,0.25
00984A,2026-05-22,2313,華通,60000,0.24
00984A,2026-05-22,1560,中砂,23000,0.23
00984A,2026-05-22,6805,富世達,7000,0.18
00984A,2026-05-22,8210,勤誠興業,9000,0.18
00984A,2026-05-22,6023,元大期貨,115000,0.16
00984A,2026-05-22,2377,微星,74000,0.13
00984A,2026-05-22,3264,欣銓,38000,0.12
00984A,2026-05-22,3596,智易科技,45000,0.12
00984A,2026-05-22,2206,三陽工業,131000,0.11
00984A,2026-05-22,2353,宏碁,264000,0.11
00984A,2026-05-22,2606,裕民,120000,0.11
00984A,2026-05-22,3005,神基科技,74000,0.11
00984A,2026-05-22,6121,新普科技,20000,0.11
00984A,2026-05-22,6176,瑞儀光電,73000,0.11
00984A,2026-05-22,8415,大國鋼,216000,0.11
00984A,2026-05-22,4915,致伸,99000,0.1
00984A,2026-05-22,9910,豐泰,104000,0.1
00984A,2026-05-22,9917,中保,64000,0.1
00984A,2026-05-22,6472,保瑞,17000,0.09
00984A,2026-05-23,2330,台積電,138000,4.57
00984A,2026-05-23,2382,廣達,968000,4.43
00984A,2026-05-23,2303,聯電,2572000,4.24
00984A,2026-05-23,2881,富邦金控,2638025,3.63
00984A,2026-05-23,2891,中信金,3828000,3.19
00984A,2026-05-23,2882,國泰金,2747000,3.17
00984A,2026-05-23,3045,台灣大,1851000,3.0
00984A,2026-05-23,2885,元大金,3507000,2.8
00984A,2026-05-23,3036,文曄,663000,2.77
00984A,2026-05-23,2887,台新新光金,6940000,2.39
00984A,2026-05-23,2880,華南金控,4816000,2.23
00984A,2026-05-23,2883,凱基金控,6211000,1.95
00984A,2026-05-23,4904,遠傳,1312000,1.81
00984A,2026-05-23,2379,瑞昱,213000,1.78
00984A,2026-05-23,2360,致茂,53000,1.74
00984A,2026-05-23,3037,欣興,122000,1.71
00984A,2026-05-23,1102,亞泥,3355000,1.67
00984A,2026-05-23,2383,台光電子,23000,1.67
00984A,2026-05-23,3189,景碩科技,188000,1.66
00984A,2026-05-23,3026,禾伸堂,230000,1.59
00984A,2026-05-23,6187,萬潤科技,95000,1.57
00984A,2026-05-23,1402,遠東新,3775000,1.48
00984A,2026-05-23,2324,仁寶,3062000,1.4
00984A,2026-05-23,3702,大聯大,766000,1.31
00984A,2026-05-23,2357,華碩,118000,1.17
00984A,2026-05-23,2345,智邦,32000,1.14
00984A,2026-05-23,2603,長榮海運,361000,1.14
00984A,2026-05-23,6515,穎崴,9000,1.13
00984A,2026-05-23,6005,群益證券,2364000,1.09
00984A,2026-05-23,6274,台燿,51000,1.07
00984A,2026-05-23,9904,寶成,2851000,1.06
00984A,2026-05-23,6223,旺矽,12000,1.05
00984A,2026-05-23,8069,元太,290000,0.94
00984A,2026-05-23,2368,金像電子,48000,0.92
00984A,2026-05-23,1216,統一,833000,0.86
00984A,2026-05-23,3081,聯亞光電,22000,0.86
00984A,2026-05-23,3711,日月光投控,106000,0.86
00984A,2026-05-23,2467,志聖,97000,0.85
00984A,2026-05-23,3105,穩懋,110000,0.85
00984A,2026-05-23,2356,英業達,963000,0.83
00984A,2026-05-23,2308,台達電子,27000,0.82
00984A,2026-05-23,2618,長榮航,1583000,0.81
00984A,2026-05-23,3017,奇鋐,22000,0.81
00984A,2026-05-23,3665,貿聯-KY,25000,0.81
00984A,2026-05-23,2486,一詮精密,199000,0.78
00984A,2026-05-23,1785,光洋科,358000,0.75
00984A,2026-05-23,6147,頎邦,190000,0.59
00984A,2026-05-23,4991,環宇-KY,48000,0.57
00984A,2026-05-23,2455,全新,87000,0.54
00984A,2026-05-23,3374,精材,141000,0.52
00984A,2026-05-23,5274,信驊科技,2000,0.51
00984A,2026-05-23,6451,訊芯-KY,66000,0.5
00984A,2026-05-23,7751,竑騰,19000,0.5
00984A,2026-05-23,6139,亞翔工程,41000,0.46
00984A,2026-05-23,8039,台虹科技,209000,0.46
00984A,2026-05-23,3706,神達投資控股,355000,0.45
00984A,2026-05-23,3714,富采,386000,0.45
00984A,2026-05-23,8155,博智電子,73000,0.44
00984A,2026-05-23,3163,波若威科技,26000,0.43
00984A,2026-05-23,3563,牧德,33000,0.43
00984A,2026-05-23,2474,可成,155000,0.42
00984A,2026-05-23,8046,南電,30000,0.41
00984A,2026-05-23,5904,寶雅,49000,0.4
00984A,2026-05-23,6584,南俊國際,41000,0.4
00984A,2026-05-23,2006,東和鋼鐵,412000,0.39
00984A,2026-05-23,2385,群光,207000,0.39
00984A,2026-05-23,2441,超豐,232000,0.39
00984A,2026-05-23,2454,聯發科,7000,0.39
00984A,2026-05-23,3443,創意電子,5000,0.37
00984A,2026-05-23,8996,高力,22000,0.37
00984A,2026-05-23,1326,台化,548000,0.36
00984A,2026-05-23,5483,中美晶,169000,0.36
00984A,2026-05-23,2851,中央再保,650000,0.33
00984A,2026-05-23,3131,弘塑科技,8000,0.33
00984A,2026-05-23,2855,統一證券,550000,0.32
00984A,2026-05-23,3227,原相,94000,0.32
00984A,2026-05-23,6683,雍智科技,13000,0.31
00984A,2026-05-23,8112,至上電子,240000,0.3
00984A,2026-05-23,2850,新光產險,146000,0.29
00984A,2026-05-23,3010,華立,147000,0.29
00984A,2026-05-23,1227,佳格,676000,0.28
00984A,2026-05-23,2637,慧洋-KY,273000,0.28
00984A,2026-05-23,2897,王道銀行,1940000,0.28
00984A,2026-05-23,2903,遠百,882000,0.28
00984A,2026-05-23,3167,大量,23000,0.28
00984A,2026-05-23,1434,福懋,1232000,0.27
00984A,2026-05-23,2501,國建,846000,0.27
00984A,2026-05-23,8070,長華*,408000,0.27
00984A,2026-05-23,9907,統一實,1116000,0.26
00984A,2026-05-23,2820,華票,1041000,0.25
00984A,2026-05-23,2313,華通,60000,0.24
00984A,2026-05-23,1560,中砂,23000,0.23
00984A,2026-05-23,6805,富世達,7000,0.18
00984A,2026-05-23,8210,勤誠興業,9000,0.18
00984A,2026-05-23,6023,元大期貨,115000,0.16
00984A,2026-05-23,2377,微星,74000,0.13
00984A,2026-05-23,3264,欣銓,38000,0.12
00984A,2026-05-23,3596,智易科技,45000,0.12
00984A,2026-05-23,2206,三陽工業,131000,0.11
00984A,2026-05-23,2353,宏碁,264000,0.11
00984A,2026-05-23,2606,裕民,120000,0.11
00984A,2026-05-23,3005,神基科技,74000,0.11
00984A,2026-05-23,6121,新普科技,20000,0.11
00984A,2026-05-23,6176,瑞儀光電,73000,0.11
00984A,2026-05-23,8415,大國鋼,216000,0.11
00984A,2026-05-23,4915,致伸,99000,0.1
00984A,2026-05-23,9910,豐泰,104000,0.1
00984A,2026-05-23,9917,中保,64000,0.1
00984A,2026-05-23,6472,保瑞,17000,0.09
00984A,2026-05-24,2330,台積電,138000,4.57
00984A,2026-05-24,2382,廣達,968000,4.43
00984A,2026-05-24,2303,聯電,2572000,4.24
00984A,2026-05-24,2881,富邦金控,2638025,3.63
00984A,2026-05-24,2891,中信金,3828000,3.19
00984A,2026-05-24,2882,國泰金,2747000,3.17
00984A,2026-05-24,3045,台灣大,1851000,3.0
00984A,2026-05-24,2885,元大金,3507000,2.8
00984A,2026-05-24,3036,文曄,663000,2.77
00984A,2026-05-24,2887,台新新光金,6940000,2.39
00984A,2026-05-24,2880,華南金控,4816000,2.23
00984A,2026-05-24,2883,凱基金控,6211000,1.95
00984A,2026-05-24,4904,遠傳,1312000,1.81
00984A,2026-05-24,2379,瑞昱,213000,1.78
00984A,2026-05-24,2360,致茂,53000,1.74
00984A,2026-05-24,3037,欣興,122000,1.71
00984A,2026-05-24,1102,亞泥,3355000,1.67
00984A,2026-05-24,2383,台光電子,23000,1.67
00984A,2026-05-24,3189,景碩科技,188000,1.66
00984A,2026-05-24,3026,禾伸堂,230000,1.59
00984A,2026-05-24,6187,萬潤科技,95000,1.57
00984A,2026-05-24,1402,遠東新,3775000,1.48
00984A,2026-05-24,2324,仁寶,3062000,1.4
00984A,2026-05-24,3702,大聯大,766000,1.31
00984A,2026-05-24,2357,華碩,118000,1.17
00984A,2026-05-24,2345,智邦,32000,1.14
00984A,2026-05-24,2603,長榮海運,361000,1.14
00984A,2026-05-24,6515,穎崴,9000,1.13
00984A,2026-05-24,6005,群益證券,2364000,1.09
00984A,2026-05-24,6274,台燿,51000,1.07
00984A,2026-05-24,9904,寶成,2851000,1.06
00984A,2026-05-24,6223,旺矽,12000,1.05
00984A,2026-05-24,8069,元太,290000,0.94
00984A,2026-05-24,2368,金像電子,48000,0.92
00984A,2026-05-24,1216,統一,833000,0.86
00984A,2026-05-24,3081,聯亞光電,22000,0.86
00984A,2026-05-24,3711,日月光投控,106000,0.86
00984A,2026-05-24,2467,志聖,97000,0.85
00984A,2026-05-24,3105,穩懋,110000,0.85
00984A,2026-05-24,2356,英業達,963000,0.83
00984A,2026-05-24,2308,台達電子,27000,0.82
00984A,2026-05-24,2618,長榮航,1583000,0.81
00984A,2026-05-24,3017,奇鋐,22000,0.81
00984A,2026-05-24,3665,貿聯-KY,25000,0.81
00984A,2026-05-24,2486,一詮精密,199000,0.78
00984A,2026-05-24,1785,光洋科,358000,0.75
00984A,2026-05-24,6147,頎邦,190000,0.59
00984A,2026-05-24,4991,環宇-KY,48000,0.57
00984A,2026-05-24,2455,全新,87000,0.54
00984A,2026-05-24,3374,精材,141000,0.52
00984A,2026-05-24,5274,信驊科技,2000,0.51
00984A,2026-05-24,6451,訊芯-KY,66000,0.5
00984A,2026-05-24,7751,竑騰,19000,0.5
00984A,2026-05-24,6139,亞翔工程,41000,0.46
00984A,2026-05-24,8039,台虹科技,209000,0.46
00984A,2026-05-24,3706,神達投資控股,355000,0.45
00984A,2026-05-24,3714,富采,386000,0.45
00984A,2026-05-24,8155,博智電子,73000,0.44
00984A,2026-05-24,3163,波若威科技,26000,0.43
00984A,2026-05-24,3563,牧德,33000,0.43
00984A,2026-05-24,2474,可成,155000,0.42
00984A,2026-05-24,8046,南電,30000,0.41
00984A,2026-05-24,5904,寶雅,49000,0.4
00984A,2026-05-24,6584,南俊國際,41000,0.4
00984A,2026-05-24,2006,東和鋼鐵,412000,0.39
00984A,2026-05-24,2385,群光,207000,0.39
00984A,2026-05-24,2441,超豐,232000,0.39
00984A,2026-05-24,2454,聯發科,7000,0.39
00984A,2026-05-24,3443,創意電子,5000,0.37
00984A,2026-05-24,8996,高力,22000,0.37
00984A,2026-05-24,1326,台化,548000,0.36
00984A,2026-05-24,5483,中美晶,169000,0.36
00984A,2026-05-24,2851,中央再保,650000,0.33
00984A,2026-05-24,3131,弘塑科技,8000,0.33
00984A,2026-05-24,2855,統一證券,550000,0.32
00984A,2026-05-24,3227,原相,94000,0.32
00984A,2026-05-24,6683,雍智科技,13000,0.31
00984A,2026-05-24,8112,至上電子,240000,0.3
00984A,2026-05-24,2850,新光產險,146000,0.29
00984A,2026-05-24,3010,華立,147000,0.29
00984A,2026-05-24,1227,佳格,676000,0.28
00984A,2026-05-24,2637,慧洋-KY,273000,0.28
00984A,2026-05-24,2897,王道銀行,1940000,0.28
00984A,2026-05-24,2903,遠百,882000,0.28
00984A,2026-05-24,3167,大量,23000,0.28
00984A,2026-05-24,1434,福懋,1232000,0.27
00984A,2026-05-24,2501,國建,846000,0.27
00984A,2026-05-24,8070,長華*,408000,0.27
00984A,2026-05-24,9907,統一實,1116000,0.26
00984A,2026-05-24,2820,華票,1041000,0.25
00984A,2026-05-24,2313,華通,60000,0.24
00984A,2026-05-24,1560,中砂,23000,0.23
00984A,2026-05-24,6805,富世達,7000,0.18
00984A,2026-05-24,8210,勤誠興業,9000,0.18
00984A,2026-05-24,6023,元大期貨,115000,0.16
00984A,2026-05-24,2377,微星,74000,0.13
00984A,2026-05-24,3264,欣銓,38000,0.12
00984A,2026-05-24,3596,智易科技,45000,0.12
00984A,2026-05-24,2206,三陽工業,131000,0.11
