etf,date,code,name,shares,weight
00988A,2026-05-29,2360,致茂,110000.0,0.57
00988A,2026-05-29,7220 JP,MUSASHI SEIMITSU INDUSTRY CO,146400.0,0.56
00988A,2026-05-29,6963 JP,ROHM CO LTD,200000.0,0.44
00988A,2026-05-29,CRWD US,CROWDSTRIKE HOLDINGS INC - A,5075.0,0.24
00988A,2026-06-01,009150 KS,Samsung Electro-Mechanics co(009150 ks),68000.0,5.65
00988A,2026-06-01,MU US,MICRON TECHNOLOGY INC,85500.0,5.52
00988A,2026-06-01,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),145000.0,4.62
00988A,2026-06-01,SNDK US,SANDISK CORP,38000.0,4.18
00988A,2026-06-01,6981 JP,MURATA MANUFACTURING CO LTD,800000.0,3.28
00988A,2026-06-01,2454,聯發科,350000.0,3.17
00988A,2026-06-01,3037,欣興,1500000.0,3.13
00988A,2026-06-01,285A JP,KIOXIA HOLDINGS CORP,110000.0,3.12
00988A,2026-06-01,LITE US,LUMENTUM HOLDINGS INC,55000.0,3.11
00988A,2026-06-01,2383,台光電,288000.0,2.9
00988A,2026-06-01,BE US,BLOOM ENERGY CORP- A,170000.0,2.9
00988A,2026-06-01,IFX GY,INFINEON TECHNOLOGIES AG,475000.0,2.78
00988A,2026-06-01,5706 JP,Mitsui Mining ＆ Smelting Co,130000.0,2.74
00988A,2026-06-01,MRVL US,MARVELL TECHNOLOGY INC,200000.0,2.74
00988A,2026-06-01,6997 JP,NIPPON CHEMI-CON CORP,1200000.0,2.64
00988A,2026-06-01,6787 JP,MEIKO ELECTRONICS CO LTD,175000.0,2.64
00988A,2026-06-01,4062 JP,IBIDEN CO LTD,275000.0,2.35
00988A,2026-06-01,5801 JP,FURUKAWA ELECTRIC CO LTD,100000.0,2.04
00988A,2026-06-01,WDC US,WESTERN DIGITAL CORP,57000.0,1.94
00988A,2026-06-01,2330,台積電,400000.0,1.87
00988A,2026-06-01,CIEN US,CIENA CORP,52000.0,1.85
00988A,2026-06-01,VSH US,VISHAY INTERTECHNOLOGY INC,520000.0,1.82
00988A,2026-06-01,5274,信驊,46000.0,1.69
00988A,2026-06-01,ARM US,ARM HOLDINGS PLC,65518.0,1.67
00988A,2026-06-01,2308,台達電,307000.0,1.48
00988A,2026-06-01,7826 JP,FURUYA METAL CO LTD,374300.0,1.4
00988A,2026-06-01,6515,穎崴,80000.0,1.39
00988A,2026-06-01,3711,日月光投控,1100000.0,1.32
00988A,2026-06-01,AIXA GY,AIXTRON SE,305000.0,1.23
00988A,2026-06-01,3017,奇鋐,215000.0,1.19
00988A,2026-06-01,CRWD US,CROWDSTRIKE HOLDINGS INC - A,23000.0,1.12
00988A,2026-06-01,NVDA US,NVIDIA CORP(輝達公司),75000.0,1.05
00988A,2026-06-01,GOOGL US,ALPHABET INC-CL A(Alphabet公司),44000.0,1.03
00988A,2026-06-01,6223,旺矽,90000.0,1.02
00988A,2026-06-01,6963 JP,ROHM CO LTD,500000.0,1.01
00988A,2026-06-01,7220 JP,MUSASHI SEIMITSU INDUSTRY CO,270000.0,0.98
00988A,2026-06-01,SOI FP,S.O.I.T.E.C.,90000.0,0.96
00988A,2026-06-01,ENR GY,SIEMENS ENERGY AG,75000.0,0.87
00988A,2026-06-01,3436 JP,SUMCO CORP,500000.0,0.86
00988A,2026-06-01,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,60000.0,0.85
00988A,2026-06-01,6274,台燿,230000.0,0.78
00988A,2026-06-01,ORCL US,ORACLE CORP,50000.0,0.77
00988A,2026-06-01,COHR US,COHERENT INC,34000.0,0.77
00988A,2026-06-01,603256 CH,GRACE FABRIC TECHNOLOGY CO-A,450000.0,0.76
00988A,2026-06-01,NOK US,NOKIA CORP-SPON ADR,750000.0,0.76
00988A,2026-06-01,HOT GY,HOCHTIEF AG,20000.0,0.7
00988A,2026-06-01,AXTI US,AXT INC,90000.0,0.62
00988A,2026-06-01,GLW US,CORNING INC,56000.0,0.62
00988A,2026-06-01,2360,致茂,110000.0,0.56
00988A,2026-06-01,7769,鴻勁,36000.0,0.54
00988A,2026-06-01,DDOG US,DATADOG INC - CLASS A,12144.0,0.21
00988A,2026-06-02,MU US,MICRON TECHNOLOGY INC,91000.0,5.85
00988A,2026-06-02,009150 KS,Samsung Electro-Mechanics co(009150 ks),71000.0,4.98
00988A,2026-06-02,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),145000.0,4.57
00988A,2026-06-02,SNDK US,SANDISK CORP,38000.0,3.94
00988A,2026-06-02,285A JP,KIOXIA HOLDINGS CORP,120000.0,3.52
00988A,2026-06-02,MRVL US,MARVELL TECHNOLOGY INC,200000.0,3.51
00988A,2026-06-02,LITE US,LUMENTUM HOLDINGS INC,55000.0,3.42
00988A,2026-06-02,6981 JP,MURATA MANUFACTURING CO LTD,870000.0,3.37
00988A,2026-06-02,IFX GY,INFINEON TECHNOLOGIES AG,501550.0,3.11
00988A,2026-06-02,BE US,BLOOM ENERGY CORP- A,170000.0,3.11
00988A,2026-06-02,2454,聯發科,350000.0,3.04
00988A,2026-06-02,3037,欣興,1500000.0,2.81
00988A,2026-06-02,2383,台光電,288000.0,2.69
00988A,2026-06-02,6787 JP,MEIKO ELECTRONICS CO LTD,175000.0,2.6
00988A,2026-06-02,5706 JP,Mitsui Mining ＆ Smelting Co,130000.0,2.44
00988A,2026-06-02,4062 JP,IBIDEN CO LTD,275000.0,2.2
00988A,2026-06-02,6997 JP,NIPPON CHEMI-CON CORP,1200000.0,2.17
00988A,2026-06-02,VSH US,VISHAY INTERTECHNOLOGY INC,552429.0,2.09
00988A,2026-06-02,CIEN US,CIENA CORP,52000.0,1.97
00988A,2026-06-02,WDC US,WESTERN DIGITAL CORP,57000.0,1.94
00988A,2026-06-02,5801 JP,FURUKAWA ELECTRIC CO LTD,100000.0,1.93
00988A,2026-06-02,2330,台積電,400000.0,1.83
00988A,2026-06-02,5274,信驊,46000.0,1.6
00988A,2026-06-02,ARM US,ARM HOLDINGS PLC,65518.0,1.59
00988A,2026-06-02,3436 JP,SUMCO CORP,875400.0,1.42
00988A,2026-06-02,2308,台達電,307000.0,1.39
00988A,2026-06-02,7826 JP,FURUYA METAL CO LTD,374300.0,1.3
00988A,2026-06-02,3711,日月光投控,1100000.0,1.25
00988A,2026-06-02,AIXA GY,AIXTRON SE,305000.0,1.24
00988A,2026-06-02,6515,穎崴,80000.0,1.24
00988A,2026-06-02,NOK US,NOKIA CORP-SPON ADR,1200000.0,1.22
00988A,2026-06-02,3017,奇鋐,215000.0,1.11
00988A,2026-06-02,CRWD US,CROWDSTRIKE HOLDINGS INC - A,23000.0,1.07
00988A,2026-06-02,NVDA US,NVIDIA CORP(輝達公司),75000.0,1.01
00988A,2026-06-02,6963 JP,ROHM CO LTD,500000.0,0.97
00988A,2026-06-02,SOI FP,S.O.I.T.E.C.,90000.0,0.97
00988A,2026-06-02,GOOGL US,ALPHABET INC-CL A(Alphabet公司),44000.0,0.96
00988A,2026-06-02,6223,旺矽,90000.0,0.95
00988A,2026-06-02,COHR US,COHERENT INC,34000.0,0.88
00988A,2026-06-02,7220 JP,MUSASHI SEIMITSU INDUSTRY CO,270000.0,0.84
00988A,2026-06-02,ENR GY,SIEMENS ENERGY AG,75000.0,0.84
00988A,2026-06-02,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,60000.0,0.83
00988A,2026-06-02,603256 CH,GRACE FABRIC TECHNOLOGY CO-A,450000.0,0.8
00988A,2026-06-02,ORCL US,ORACLE CORP,50000.0,0.74
00988A,2026-06-02,DDOG US,DATADOG INC - CLASS A,45000.0,0.73
00988A,2026-06-02,6274,台燿,230000.0,0.7
00988A,2026-06-02,HOT GY,HOCHTIEF AG,20000.0,0.68
00988A,2026-06-02,GLW US,CORNING INC,56000.0,0.68
00988A,2026-06-02,AXTI US,AXT INC,90000.0,0.6
00988A,2026-06-02,2360,致茂,110000.0,0.51
00988A,2026-06-02,7769,鴻勁,36000.0,0.5
00988A,2026-06-03,MU US,MICRON TECHNOLOGY INC,91000.0,5.83
00988A,2026-06-03,009150 KS,Samsung Electro-Mechanics co(009150 ks),71000.0,4.86
00988A,2026-06-03,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),145000.0,4.67
00988A,2026-06-03,SNDK US,SANDISK CORP,38000.0,4.13
00988A,2026-06-03,285A JP,KIOXIA HOLDINGS CORP,135000.0,3.91
00988A,2026-06-03,MRVL US,MARVELL TECHNOLOGY INC,200000.0,3.58
00988A,2026-06-03,LITE US,LUMENTUM HOLDINGS INC,62000.0,3.45
00988A,2026-06-03,6981 JP,MURATA MANUFACTURING CO LTD,870000.0,3.36
00988A,2026-06-03,IFX GY,INFINEON TECHNOLOGIES AG,501550.0,3.04
00988A,2026-06-03,2454,聯發科,350000.0,3.0
00988A,2026-06-03,BE US,BLOOM ENERGY CORP- A,170000.0,2.9
00988A,2026-06-03,3037,欣興,1500000.0,2.83
00988A,2026-06-03,2383,台光電,288000.0,2.63
00988A,2026-06-03,VSH US,VISHAY INTERTECHNOLOGY INC,672429.0,2.55
00988A,2026-06-03,6787 JP,MEIKO ELECTRONICS CO LTD,175000.0,2.41
00988A,2026-06-03,5706 JP,Mitsui Mining ＆ Smelting Co,130000.0,2.3
00988A,2026-06-03,4062 JP,IBIDEN CO LTD,275000.0,2.24
00988A,2026-06-03,6997 JP,NIPPON CHEMI-CON CORP,1200000.0,2.15
00988A,2026-06-03,WDC US,WESTERN DIGITAL CORP,57000.0,2.01
00988A,2026-06-03,5801 JP,FURUKAWA ELECTRIC CO LTD,100000.0,1.97
00988A,2026-06-03,CIEN US,CIENA CORP,52000.0,1.91
00988A,2026-06-03,2330,台積電,400000.0,1.83
00988A,2026-06-03,NOK US,NOKIA CORP-SPON ADR,1700000.0,1.69
00988A,2026-06-03,ARM US,ARM HOLDINGS PLC,65518.0,1.6
00988A,2026-06-03,5274,信驊,46000.0,1.56
00988A,2026-06-03,6963 JP,ROHM CO LTD,710000.0,1.48
00988A,2026-06-03,3436 JP,SUMCO CORP,875400.0,1.45
00988A,2026-06-03,2308,台達電,307000.0,1.42
00988A,2026-06-03,3711,日月光投控,1100000.0,1.28
00988A,2026-06-03,7826 JP,FURUYA METAL CO LTD,374300.0,1.27
00988A,2026-06-03,AIXA GY,AIXTRON SE,305000.0,1.27
00988A,2026-06-03,6515,穎崴,80000.0,1.24
00988A,2026-06-03,3017,奇鋐,215000.0,1.16
00988A,2026-06-03,SOI FP,S.O.I.T.E.C.,90000.0,1.03
00988A,2026-06-03,CRWD US,CROWDSTRIKE HOLDINGS INC - A,23000.0,1.02
00988A,2026-06-03,6223,旺矽,90000.0,1.0
00988A,2026-06-03,7220 JP,MUSASHI SEIMITSU INDUSTRY CO,270000.0,0.98
00988A,2026-06-03,NVDA US,NVIDIA CORP(輝達公司),75000.0,0.96
00988A,2026-06-03,STM US,STMICROELECTRONICS NV-NY SHS,180000.0,0.85
00988A,2026-06-03,COHR US,COHERENT INC,34000.0,0.84
00988A,2026-06-03,603256 CH,GRACE FABRIC TECHNOLOGY CO-A,450000.0,0.78
00988A,2026-06-03,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,60000.0,0.76
00988A,2026-06-03,6274,台燿,230000.0,0.74
00988A,2026-06-03,ORCL US,ORACLE CORP,50000.0,0.68
00988A,2026-06-03,HOT GY,HOCHTIEF AG,20000.0,0.68
00988A,2026-06-03,DDOG US,DATADOG INC - CLASS A,45000.0,0.67
00988A,2026-06-03,GLW US,CORNING INC,56000.0,0.67
00988A,2026-06-03,AXTI US,AXT INC,90000.0,0.57
00988A,2026-06-03,2360,致茂,110000.0,0.53
00988A,2026-06-03,7769,鴻勁,36000.0,0.51
00988A,2026-06-04,MU US,MICRON TECHNOLOGY INC,97000.0,5.52
00988A,2026-06-04,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),155000.0,4.64
00988A,2026-06-04,009150 KS,Samsung Electro-Mechanics co(009150 ks),71000.0,4.36
00988A,2026-06-04,SNDK US,SANDISK CORP,38000.0,3.82
00988A,2026-06-04,285A JP,KIOXIA HOLDINGS CORP,135000.0,3.71
00988A,2026-06-04,MRVL US,MARVELL TECHNOLOGY INC,200000.0,3.62
00988A,2026-06-04,LITE US,LUMENTUM HOLDINGS INC,62000.0,3.35
00988A,2026-06-04,6981 JP,MURATA MANUFACTURING CO LTD,870000.0,3.08
00988A,2026-06-04,IFX GY,INFINEON TECHNOLOGIES AG,532550.0,3.01
00988A,2026-06-04,BE US,BLOOM ENERGY CORP- A,170000.0,2.83
00988A,2026-06-04,2454,聯發科,350000.0,2.82
00988A,2026-06-04,3037,欣興,1500000.0,2.65
00988A,2026-06-04,VSH US,VISHAY INTERTECHNOLOGY INC,725429.0,2.64
00988A,2026-06-04,2383,台光電,288000.0,2.53
00988A,2026-06-04,6787 JP,MEIKO ELECTRONICS CO LTD,175000.0,2.33
00988A,2026-06-04,5706 JP,Mitsui Mining ＆ Smelting Co,130000.0,2.14
00988A,2026-06-04,6997 JP,NIPPON CHEMI-CON CORP,1200000.0,2.12
00988A,2026-06-04,NOK US,NOKIA CORP-SPON ADR,2100000.0,1.99
00988A,2026-06-04,4062 JP,IBIDEN CO LTD,275000.0,1.98
00988A,2026-06-04,WDC US,WESTERN DIGITAL CORP,57000.0,1.87
00988A,2026-06-04,5801 JP,FURUKAWA ELECTRIC CO LTD,100000.0,1.83
00988A,2026-06-04,2330,台積電,400000.0,1.73
00988A,2026-06-04,CIEN US,CIENA CORP,52000.0,1.59
00988A,2026-06-04,5274,信驊,46000.0,1.53
00988A,2026-06-04,ARM US,ARM HOLDINGS PLC,65518.0,1.47
00988A,2026-06-04,6963 JP,ROHM CO LTD,710000.0,1.4
00988A,2026-06-04,3436 JP,SUMCO CORP,875400.0,1.37
00988A,2026-06-04,2308,台達電,307000.0,1.35
00988A,2026-06-04,STM US,STMICROELECTRONICS NV-NY SHS,300000.0,1.34
00988A,2026-06-04,AIXA GY,AIXTRON SE,340000.0,1.3
00988A,2026-06-04,6515,穎崴,80000.0,1.26
00988A,2026-06-04,7826 JP,FURUYA METAL CO LTD,374300.0,1.2
00988A,2026-06-04,3711,日月光投控,1100000.0,1.18
00988A,2026-06-04,3017,奇鋐,215000.0,1.06
00988A,2026-06-04,6223,旺矽,90000.0,0.99
00988A,2026-06-04,CRWD US,CROWDSTRIKE HOLDINGS INC - A,23000.0,0.95
00988A,2026-06-04,NVDA US,NVIDIA CORP(輝達公司),75000.0,0.94
00988A,2026-06-04,SOI FP,S.O.I.T.E.C.,90000.0,0.93
00988A,2026-06-04,7220 JP,MUSASHI SEIMITSU INDUSTRY CO,270000.0,0.85
00988A,2026-06-04,COHR US,COHERENT INC,34000.0,0.82
00988A,2026-06-04,6920 JP,LASERTEC CORP,50000.0,0.76
00988A,2026-06-04,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,60000.0,0.75
00988A,2026-06-04,603256 CH,GRACE FABRIC TECHNOLOGY CO-A,450000.0,0.74
00988A,2026-06-04,6274,台燿,230000.0,0.71
00988A,2026-06-04,ORCL US,ORACLE CORP,50000.0,0.68
00988A,2026-06-04,HOT GY,HOCHTIEF AG,20000.0,0.66
00988A,2026-06-04,DDOG US,DATADOG INC - CLASS A,45000.0,0.63
00988A,2026-06-04,GLW US,CORNING INC,56000.0,0.63
00988A,2026-06-04,AXTI US,AXT INC,90000.0,0.55
00988A,2026-06-04,2360,致茂,110000.0,0.52
00988A,2026-06-04,7769,鴻勁,36000.0,0.48
00988A,2026-06-05,009150 KS,Samsung Electro-Mechanics co(009150 ks),77000.0,5.37
00988A,2026-06-05,MU US,MICRON TECHNOLOGY INC,97000.0,5.07
00988A,2026-06-05,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),155000.0,4.37
00988A,2026-06-05,285A JP,KIOXIA HOLDINGS CORP,145000.0,4.29
00988A,2026-06-05,SNDK US,SANDISK CORP,38000.0,3.59
00988A,2026-06-05,LITE US,LUMENTUM HOLDINGS INC,62000.0,3.24
00988A,2026-06-05,6981 JP,MURATA MANUFACTURING CO LTD,870000.0,3.19
00988A,2026-06-05,MRVL US,MARVELL TECHNOLOGY INC,200000.0,3.19
00988A,2026-06-05,IFX GY,INFINEON TECHNOLOGIES AG,532550.0,2.89
00988A,2026-06-05,2454,聯發科,350000.0,2.89
00988A,2026-06-05,BE US,BLOOM ENERGY CORP- A,170000.0,2.71
00988A,2026-06-05,2383,台光電,288000.0,2.7
00988A,2026-06-05,3037,欣興,1500000.0,2.69
00988A,2026-06-05,VSH US,VISHAY INTERTECHNOLOGY INC,725429.0,2.51
00988A,2026-06-05,6787 JP,MEIKO ELECTRONICS CO LTD,175000.0,2.36
00988A,2026-06-05,6997 JP,NIPPON CHEMI-CON CORP,1200000.0,2.26
00988A,2026-06-05,5706 JP,Mitsui Mining ＆ Smelting Co,130000.0,2.19
00988A,2026-06-05,4062 JP,IBIDEN CO LTD,275000.0,1.95
00988A,2026-06-05,5801 JP,FURUKAWA ELECTRIC CO LTD,100000.0,1.86
00988A,2026-06-05,NOK US,NOKIA CORP-SPON ADR,2100000.0,1.83
00988A,2026-06-05,2330,台積電,400000.0,1.82
00988A,2026-06-05,WDC US,WESTERN DIGITAL CORP,57000.0,1.76
00988A,2026-06-05,5274,信驊,46000.0,1.55
00988A,2026-06-05,CIEN US,CIENA CORP,52000.0,1.54
00988A,2026-06-05,6963 JP,ROHM CO LTD,710000.0,1.42
00988A,2026-06-05,ARM US,ARM HOLDINGS PLC,65518.0,1.36
00988A,2026-06-05,2308,台達電,307000.0,1.36
00988A,2026-06-05,3436 JP,SUMCO CORP,875400.0,1.34
00988A,2026-06-05,AIXA GY,AIXTRON SE,340000.0,1.31
00988A,2026-06-05,6515,穎崴,80000.0,1.29
00988A,2026-06-05,STM US,STMICROELECTRONICS NV-NY SHS,300000.0,1.28
00988A,2026-06-05,7826 JP,FURUYA METAL CO LTD,374300.0,1.25
00988A,2026-06-05,3711,日月光投控,1100000.0,1.22
00988A,2026-06-05,CRWD US,CROWDSTRIKE HOLDINGS INC - A,28000.0,1.14
00988A,2026-06-05,3017,奇鋐,215000.0,1.07
00988A,2026-06-05,7220 JP,MUSASHI SEIMITSU INDUSTRY CO,340000.0,1.05
00988A,2026-06-05,603256 CH,GRACE FABRIC TECHNOLOGY CO-A,580000.0,1.02
00988A,2026-06-05,6223,旺矽,90000.0,1.0
00988A,2026-06-05,2360,致茂,200000.0,0.98
00988A,2026-06-05,SOI FP,S.O.I.T.E.C.,90000.0,0.93
00988A,2026-06-05,NVDA US,NVIDIA CORP(輝達公司),75000.0,0.93
00988A,2026-06-05,6920 JP,LASERTEC CORP,50000.0,0.8
00988A,2026-06-05,COHR US,COHERENT INC,34000.0,0.78
00988A,2026-06-05,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,60000.0,0.75
00988A,2026-06-05,6274,台燿,230000.0,0.71
00988A,2026-06-05,HOT GY,HOCHTIEF AG,20000.0,0.7
00988A,2026-06-05,ORCL US,ORACLE CORP,50000.0,0.65
00988A,2026-06-05,DDOG US,DATADOG INC - CLASS A,45000.0,0.64
00988A,2026-06-05,GLW US,CORNING INC,56000.0,0.6
00988A,2026-06-05,7769,鴻勁,36000.0,0.5
00988A,2026-06-05,AXTI US,AXT INC,90000.0,0.48
00988A,2026-06-08,MU US,MICRON TECHNOLOGY INC,97000.0,5.6
00988A,2026-06-08,009150 KS,Samsung Electro-Mechanics co(009150 ks),80000.0,5.35
00988A,2026-06-08,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),175000.0,5.22
00988A,2026-06-08,285A JP,KIOXIA HOLDINGS CORP,145000.0,3.95
00988A,2026-06-08,SNDK US,SANDISK CORP,38000.0,3.79
00988A,2026-06-08,MRVL US,MARVELL TECHNOLOGY INC,200000.0,3.51
00988A,2026-06-08,LITE US,LUMENTUM HOLDINGS INC,62000.0,3.38
00988A,2026-06-08,IFX GY,INFINEON TECHNOLOGIES AG,557550.0,3.05
00988A,2026-06-08,2454,聯發科,375000.0,2.94
00988A,2026-06-08,6981 JP,MURATA MANUFACTURING CO LTD,870000.0,2.88
00988A,2026-06-08,2383,台光電,288000.0,2.64
00988A,2026-06-08,3037,欣興,1500000.0,2.63
00988A,2026-06-08,BE US,BLOOM ENERGY CORP- A,170000.0,2.62
00988A,2026-06-08,VSH US,VISHAY INTERTECHNOLOGY INC,725429.0,2.52
00988A,2026-06-08,WDC US,WESTERN DIGITAL CORP,72000.0,2.31
00988A,2026-06-08,6787 JP,MEIKO ELECTRONICS CO LTD,175000.0,2.25
00988A,2026-06-08,6997 JP,NIPPON CHEMI-CON CORP,1200000.0,2.06
00988A,2026-06-08,5706 JP,Mitsui Mining ＆ Smelting Co,130000.0,2.04
00988A,2026-06-08,NOK US,NOKIA CORP-SPON ADR,2100000.0,1.86
00988A,2026-06-08,4062 JP,IBIDEN CO LTD,275000.0,1.78
00988A,2026-06-08,2330,台積電,400000.0,1.77
00988A,2026-06-08,5801 JP,FURUKAWA ELECTRIC CO LTD,100000.0,1.72
00988A,2026-06-08,STM US,STMICROELECTRONICS NV-NY SHS,375000.0,1.71
00988A,2026-06-08,5274,信驊,46000.0,1.55
00988A,2026-06-08,AIXA GY,AIXTRON SE,380000.0,1.5
00988A,2026-06-08,CIEN US,CIENA CORP,52000.0,1.48
00988A,2026-06-08,ARM US,ARM HOLDINGS PLC,65518.0,1.38
00988A,2026-06-08,2308,台達電,307000.0,1.33
00988A,2026-06-08,6963 JP,ROHM CO LTD,710000.0,1.3
00988A,2026-06-08,6515,穎崴,80000.0,1.29
00988A,2026-06-08,7826 JP,FURUYA METAL CO LTD,374300.0,1.19
00988A,2026-06-08,3436 JP,SUMCO CORP,875400.0,1.17
00988A,2026-06-08,3711,日月光投控,1100000.0,1.14
00988A,2026-06-08,CRWD US,CROWDSTRIKE HOLDINGS INC - A,28000.0,1.12
00988A,2026-06-08,3017,奇鋐,215000.0,1.06
00988A,2026-06-08,7220 JP,MUSASHI SEIMITSU INDUSTRY CO,380000.0,1.01
00988A,2026-06-08,SOI FP,S.O.I.T.E.C.,90000.0,0.99
00988A,2026-06-08,603256 CH,GRACE FABRIC TECHNOLOGY CO-A,580000.0,0.98
00988A,2026-06-08,6223,旺矽,90000.0,0.95
00988A,2026-06-08,NVDA US,NVIDIA CORP(輝達公司),75000.0,0.95
00988A,2026-06-08,2360,致茂,200000.0,0.94
00988A,2026-06-08,DDOG US,DATADOG INC - CLASS A,60000.0,0.85
00988A,2026-06-08,COHR US,COHERENT INC,34000.0,0.83
00988A,2026-06-08,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,60000.0,0.81
00988A,2026-06-08,6920 JP,LASERTEC CORP,50000.0,0.74
00988A,2026-06-08,HOT GY,HOCHTIEF AG,20000.0,0.69
00988A,2026-06-08,6274,台燿,230000.0,0.68
00988A,2026-06-08,ORCL US,ORACLE CORP,50000.0,0.64
00988A,2026-06-08,GLW US,CORNING INC,56000.0,0.64
00988A,2026-06-08,AXTI US,AXT INC,90000.0,0.5
00988A,2026-06-08,7769,鴻勁,36000.0,0.49
00988A,2026-06-09,009150 KS,Samsung Electro-Mechanics co(009150 ks),80000.0,6.33
00988A,2026-06-09,MU US,MICRON TECHNOLOGY INC,105000.0,5.86
00988A,2026-06-09,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),175000.0,4.97
00988A,2026-06-09,285A JP,KIOXIA HOLDINGS CORP,150000.0,4.27
00988A,2026-06-09,SNDK US,SANDISK CORP,39000.0,3.83
00988A,2026-06-09,2454,聯發科,410000.0,3.46
00988A,2026-06-09,MRVL US,MARVELL TECHNOLOGY INC,200000.0,3.18
00988A,2026-06-09,6981 JP,MURATA MANUFACTURING CO LTD,870000.0,3.14
00988A,2026-06-09,LITE US,LUMENTUM HOLDINGS INC,62000.0,3.04
00988A,2026-06-09,2383,台光電,310000.0,2.96
00988A,2026-06-09,IFX GY,INFINEON TECHNOLOGIES AG,557550.0,2.91
00988A,2026-06-09,3037,欣興,1500000.0,2.74
00988A,2026-06-09,BE US,BLOOM ENERGY CORP- A,170000.0,2.63
00988A,2026-06-09,VSH US,VISHAY INTERTECHNOLOGY INC,725429.0,2.54
00988A,2026-06-09,6787 JP,MEIKO ELECTRONICS CO LTD,175000.0,2.24
00988A,2026-06-09,WDC US,WESTERN DIGITAL CORP,72000.0,2.22
00988A,2026-06-09,6997 JP,NIPPON CHEMI-CON CORP,1215100.0,2.07
00988A,2026-06-09,5706 JP,Mitsui Mining ＆ Smelting Co,130000.0,1.91
00988A,2026-06-09,4062 JP,IBIDEN CO LTD,275000.0,1.91
00988A,2026-06-09,2330,台積電,400000.0,1.74
00988A,2026-06-09,NOK US,NOKIA CORP-SPON ADR,2100000.0,1.74
00988A,2026-06-09,STM US,STMICROELECTRONICS NV-NY SHS,375000.0,1.64
00988A,2026-06-09,6976 JP,TAIYO YUDEN CO LTD,240000.0,1.61
00988A,2026-06-09,2308,台達電,350000.0,1.59
00988A,2026-06-09,5274,信驊,46000.0,1.55
00988A,2026-06-09,AIXA GY,AIXTRON SE,380000.0,1.44
00988A,2026-06-09,6963 JP,ROHM CO LTD,710000.0,1.39
00988A,2026-06-09,6515,穎崴,80000.0,1.3
00988A,2026-06-09,ARM US,ARM HOLDINGS PLC,65518.0,1.27
00988A,2026-06-09,3711,日月光投控,1100000.0,1.18
00988A,2026-06-09,7826 JP,FURUYA METAL CO LTD,374300.0,1.17
00988A,2026-06-09,3436 JP,SUMCO CORP,875400.0,1.14
00988A,2026-06-09,CRWD US,CROWDSTRIKE HOLDINGS INC - A,28000.0,1.08
00988A,2026-06-09,603256 CH,GRACE FABRIC TECHNOLOGY CO-A,580000.0,1.06
00988A,2026-06-09,3017,奇鋐,215000.0,1.03
00988A,2026-06-09,6223,旺矽,90000.0,1.0
00988A,2026-06-09,NVDA US,NVIDIA CORP(輝達公司),75000.0,0.93
00988A,2026-06-09,7220 JP,MUSASHI SEIMITSU INDUSTRY CO,380000.0,0.9
00988A,2026-06-09,2360,致茂,200000.0,0.9
00988A,2026-06-09,SOI FP,S.O.I.T.E.C.,90000.0,0.87
00988A,2026-06-09,5801 JP,FURUKAWA ELECTRIC CO LTD,50000.0,0.87
00988A,2026-06-09,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,60000.0,0.84
00988A,2026-06-09,DDOG US,DATADOG INC - CLASS A,60000.0,0.81
00988A,2026-06-09,COHR US,COHERENT INC,38000.0,0.81
00988A,2026-06-09,6920 JP,LASERTEC CORP,50000.0,0.75
00988A,2026-06-09,6274,台燿,230000.0,0.7
00988A,2026-06-09,ORCL US,ORACLE CORP,50000.0,0.61
00988A,2026-06-09,GLW US,CORNING INC,56000.0,0.58
00988A,2026-06-09,HOT GY,HOCHTIEF AG,17918.0,0.57
00988A,2026-06-09,7769,鴻勁,36000.0,0.47
00988A,2026-06-09,BESI NA,BE SEMICONDUCTOR INDUSTRIES,23000.0,0.45
00988A,2026-06-09,AXTI US,AXT INC,90000.0,0.42
00988A,2026-06-10,MU US,MICRON TECHNOLOGY INC,105000.0,5.91
00988A,2026-06-10,009150 KS,Samsung Electro-Mechanics co(009150 ks),80000.0,5.78
00988A,2026-06-10,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),175000.0,4.99
00988A,2026-06-10,285A JP,KIOXIA HOLDINGS CORP,150000.0,4.16
00988A,2026-06-10,SNDK US,SANDISK CORP,39000.0,4.04
00988A,2026-06-10,2454,聯發科,410000.0,3.39
00988A,2026-06-10,LITE US,LUMENTUM HOLDINGS INC,62000.0,3.34
00988A,2026-06-10,2383,台光電,330000.0,3.25
