etf,date,code,name,shares,weight
00982A,2026-05-29,5274,信驊,9000,0.3
00982A,2026-05-29,3376,新日興,364000,0.14
00982A,2026-05-29,2885,元大金,1128420,0.12
00982A,2026-05-29,6177,達麗,665350,0.05
00982A,2026-05-29,3443,創意,1000,0.01
00982A,2026-05-29,6805,富世達,1000,0.0
00982A,2026-05-29,8046,南電,2000,0.0
00982A,2026-05-29,4441,振大環球,4000,0.0
00982A,2026-05-29,8358,金居,1000,0.0
00982A,2026-05-29,1519,華城,600,0.0
00982A,2026-05-29,3665,貿聯-KY,136,0.0
00982A,2026-05-29,2548,華固,2000,0.0
00982A,2026-05-29,3706,神達,1400,0.0
00982A,2026-05-29,2886,兆豐金,1000,0.0
00982A,2026-05-29,2881,富邦金,250,0.0
00982A,2026-05-30,2330,台積電,1937000,8.28
00982A,2026-05-30,5536,聖暉*,3804000,6.86
00982A,2026-05-30,2454,聯發科,873000,6.83
00982A,2026-05-30,3264,欣銓,9176000,4.06
00982A,2026-05-30,6139,亞翔,2813000,4.0
00982A,2026-05-30,3491,昇達科,980000,3.92
00982A,2026-05-30,3105,穩懋,4039000,3.87
00982A,2026-05-30,2360,致茂,835000,3.82
00982A,2026-05-30,2345,智邦,816000,3.6
00982A,2026-05-30,6223,旺矽,312000,3.38
00982A,2026-05-30,6147,頎邦,5987000,3.32
00982A,2026-05-30,2383,台光電,335000,3.11
00982A,2026-05-30,4958,臻鼎-KY,3192000,2.99
00982A,2026-05-30,6669,緯穎,300000,2.97
00982A,2026-05-30,2303,聯電,9119000,2.39
00982A,2026-05-30,6285,啟碁,4083000,2.37
00982A,2026-05-30,6488,環球晶,1159000,2.14
00982A,2026-05-30,3017,奇鋐,412000,1.99
00982A,2026-05-30,6257,矽格,4756000,1.96
00982A,2026-05-30,2472,立隆電,2820000,1.9
00982A,2026-05-30,3583,辛耘,1138000,1.79
00982A,2026-05-30,2059,川湖,186000,1.71
00982A,2026-05-30,2467,志聖,1484000,1.67
00982A,2026-05-30,1785,光洋科,5607000,1.61
00982A,2026-05-30,7769,鴻勁,94000,1.41
00982A,2026-05-30,6274,台燿,446000,1.37
00982A,2026-05-30,2377,微星,5736000,1.36
00982A,2026-05-30,3008,大立光,204000,1.3
00982A,2026-05-30,8016,矽創,2240000,1.24
00982A,2026-05-30,3036,文曄,2344000,1.23
00982A,2026-05-30,6531,愛普*,558000,1.21
00982A,2026-05-30,3702,大聯大,5498000,1.17
00982A,2026-05-30,3711,日月光投控,1022000,1.13
00982A,2026-05-30,2327,國巨*,833000,1.12
00982A,2026-05-30,2316,楠梓電,3422000,1.05
00982A,2026-05-30,2368,金像電,398000,0.95
00982A,2026-05-30,6278,台表科,2235000,0.9
00982A,2026-05-30,2404,漢唐,379000,0.79
00982A,2026-05-30,8996,高力,382000,0.76
00982A,2026-05-30,2351,順德,1369000,0.52
00982A,2026-05-30,2376,技嘉,538000,0.36
00982A,2026-05-30,2451,創見,525000,0.32
00982A,2026-05-30,5274,信驊,9000,0.31
00982A,2026-05-30,6831,邁科,226000,0.3
00982A,2026-05-30,3376,新日興,364000,0.13
00982A,2026-05-30,2885,元大金,1128420,0.12
00982A,2026-05-30,6177,達麗,396350,0.03
00982A,2026-05-30,3443,創意,1000,0.01
00982A,2026-05-30,6805,富世達,1000,0.0
00982A,2026-05-30,8046,南電,2000,0.0
00982A,2026-05-30,4441,振大環球,4000,0.0
00982A,2026-05-30,8358,金居,1000,0.0
00982A,2026-05-30,1519,華城,600,0.0
00982A,2026-05-30,3665,貿聯-KY,136,0.0
00982A,2026-05-30,2548,華固,2000,0.0
00982A,2026-05-30,3706,神達,1400,0.0
00982A,2026-05-30,2886,兆豐金,1000,0.0
00982A,2026-05-30,2881,富邦金,250,0.0
00982A,2026-05-31,2330,台積電,1937000,8.28
00982A,2026-05-31,5536,聖暉*,3804000,6.86
00982A,2026-05-31,2454,聯發科,873000,6.83
00982A,2026-05-31,3264,欣銓,9176000,4.06
00982A,2026-05-31,6139,亞翔,2813000,4.0
00982A,2026-05-31,3491,昇達科,980000,3.92
00982A,2026-05-31,3105,穩懋,4039000,3.87
00982A,2026-05-31,2360,致茂,835000,3.82
00982A,2026-05-31,2345,智邦,816000,3.6
00982A,2026-05-31,6223,旺矽,312000,3.38
00982A,2026-05-31,6147,頎邦,5987000,3.32
00982A,2026-05-31,2383,台光電,335000,3.11
00982A,2026-05-31,4958,臻鼎-KY,3192000,2.99
00982A,2026-05-31,6669,緯穎,300000,2.97
00982A,2026-05-31,2303,聯電,9119000,2.39
00982A,2026-05-31,6285,啟碁,4083000,2.37
00982A,2026-05-31,6488,環球晶,1159000,2.14
00982A,2026-05-31,3017,奇鋐,412000,1.99
00982A,2026-05-31,6257,矽格,4756000,1.96
00982A,2026-05-31,2472,立隆電,2820000,1.9
00982A,2026-05-31,3583,辛耘,1138000,1.79
00982A,2026-05-31,2059,川湖,186000,1.71
00982A,2026-05-31,2467,志聖,1484000,1.67
00982A,2026-05-31,1785,光洋科,5607000,1.61
00982A,2026-05-31,7769,鴻勁,94000,1.41
00982A,2026-05-31,6274,台燿,446000,1.37
00982A,2026-05-31,2377,微星,5736000,1.36
00982A,2026-05-31,3008,大立光,204000,1.3
00982A,2026-05-31,8016,矽創,2240000,1.24
00982A,2026-05-31,3036,文曄,2344000,1.23
00982A,2026-05-31,6531,愛普*,558000,1.21
00982A,2026-05-31,3702,大聯大,5498000,1.17
00982A,2026-05-31,3711,日月光投控,1022000,1.13
00982A,2026-05-31,2327,國巨*,833000,1.12
00982A,2026-05-31,2316,楠梓電,3422000,1.05
00982A,2026-05-31,2368,金像電,398000,0.95
00982A,2026-05-31,6278,台表科,2235000,0.9
00982A,2026-05-31,2404,漢唐,379000,0.79
00982A,2026-05-31,8996,高力,382000,0.76
00982A,2026-05-31,2351,順德,1369000,0.52
00982A,2026-05-31,2376,技嘉,538000,0.36
00982A,2026-05-31,2451,創見,525000,0.32
00982A,2026-05-31,5274,信驊,9000,0.31
00982A,2026-05-31,6831,邁科,226000,0.3
00982A,2026-05-31,3376,新日興,364000,0.13
00982A,2026-05-31,2885,元大金,1128420,0.12
00982A,2026-05-31,6177,達麗,396350,0.03
00982A,2026-05-31,3443,創意,1000,0.01
00982A,2026-05-31,6805,富世達,1000,0.0
00982A,2026-05-31,8046,南電,2000,0.0
00982A,2026-05-31,4441,振大環球,4000,0.0
00982A,2026-05-31,8358,金居,1000,0.0
00982A,2026-05-31,1519,華城,600,0.0
00982A,2026-05-31,3665,貿聯-KY,136,0.0
00982A,2026-05-31,2548,華固,2000,0.0
00982A,2026-05-31,3706,神達,1400,0.0
00982A,2026-05-31,2886,兆豐金,1000,0.0
00982A,2026-05-31,2881,富邦金,250,0.0
00982A,2026-06-01,2330,台積電,1937000,8.28
00982A,2026-06-01,5536,聖暉*,3804000,6.86
00982A,2026-06-01,2454,聯發科,873000,6.83
00982A,2026-06-01,3264,欣銓,9176000,4.06
00982A,2026-06-01,6139,亞翔,2813000,4.0
00982A,2026-06-01,3491,昇達科,980000,3.92
00982A,2026-06-01,3105,穩懋,4039000,3.87
00982A,2026-06-01,2360,致茂,835000,3.82
00982A,2026-06-01,2345,智邦,816000,3.6
00982A,2026-06-01,6223,旺矽,312000,3.38
00982A,2026-06-01,6147,頎邦,5987000,3.32
00982A,2026-06-01,2383,台光電,335000,3.11
00982A,2026-06-01,4958,臻鼎-KY,3192000,2.99
00982A,2026-06-01,6669,緯穎,300000,2.97
00982A,2026-06-01,2303,聯電,9119000,2.39
00982A,2026-06-01,6285,啟碁,4083000,2.37
00982A,2026-06-01,6488,環球晶,1159000,2.14
00982A,2026-06-01,3017,奇鋐,412000,1.99
00982A,2026-06-01,6257,矽格,4756000,1.96
00982A,2026-06-01,2472,立隆電,2820000,1.9
00982A,2026-06-01,3583,辛耘,1138000,1.79
00982A,2026-06-01,2059,川湖,186000,1.71
00982A,2026-06-01,2467,志聖,1484000,1.67
00982A,2026-06-01,1785,光洋科,5607000,1.61
00982A,2026-06-01,7769,鴻勁,94000,1.41
00982A,2026-06-01,6274,台燿,446000,1.37
00982A,2026-06-01,2377,微星,5736000,1.36
00982A,2026-06-01,3008,大立光,204000,1.3
00982A,2026-06-01,8016,矽創,2240000,1.24
00982A,2026-06-01,3036,文曄,2344000,1.23
00982A,2026-06-01,6531,愛普*,558000,1.21
00982A,2026-06-01,3702,大聯大,5498000,1.17
00982A,2026-06-01,3711,日月光投控,1022000,1.13
00982A,2026-06-01,2327,國巨*,833000,1.12
00982A,2026-06-01,2316,楠梓電,3422000,1.05
00982A,2026-06-01,2368,金像電,398000,0.95
00982A,2026-06-01,6278,台表科,2235000,0.9
00982A,2026-06-01,2404,漢唐,379000,0.79
00982A,2026-06-01,8996,高力,382000,0.76
00982A,2026-06-01,2351,順德,1369000,0.52
00982A,2026-06-01,2376,技嘉,538000,0.36
00982A,2026-06-01,2451,創見,525000,0.32
00982A,2026-06-01,5274,信驊,9000,0.31
00982A,2026-06-01,6831,邁科,226000,0.3
00982A,2026-06-01,3376,新日興,364000,0.13
00982A,2026-06-01,2885,元大金,1128420,0.12
00982A,2026-06-01,6177,達麗,396350,0.03
00982A,2026-06-01,3443,創意,1000,0.01
00982A,2026-06-01,6805,富世達,1000,0.0
00982A,2026-06-01,8046,南電,2000,0.0
00982A,2026-06-01,4441,振大環球,4000,0.0
00982A,2026-06-01,8358,金居,1000,0.0
00982A,2026-06-01,1519,華城,600,0.0
00982A,2026-06-01,3665,貿聯-KY,136,0.0
00982A,2026-06-01,2548,華固,2000,0.0
00982A,2026-06-01,3706,神達,1400,0.0
00982A,2026-06-01,2886,兆豐金,1000,0.0
00982A,2026-06-01,2881,富邦金,250,0.0
00982A,2026-06-02,2330,台積電,1937000,8.28
00982A,2026-06-02,2454,聯發科,873000,7.21
00982A,2026-06-02,5536,聖暉*,3804000,6.94
00982A,2026-06-02,6139,亞翔,2813000,3.97
00982A,2026-06-02,2360,致茂,835000,3.91
00982A,2026-06-02,3105,穩懋,4039000,3.88
00982A,2026-06-02,3491,昇達科,980000,3.85
00982A,2026-06-02,2345,智邦,816000,3.72
00982A,2026-06-02,3264,欣銓,9176000,3.71
00982A,2026-06-02,6223,旺矽,312000,3.22
00982A,2026-06-02,4958,臻鼎-KY,3192000,3.17
00982A,2026-06-02,6147,頎邦,5987000,3.1
00982A,2026-06-02,2383,台光電,335000,3.08
00982A,2026-06-02,6669,緯穎,300000,3.0
00982A,2026-06-02,2303,聯電,9119000,2.42
00982A,2026-06-02,6285,啟碁,4083000,2.33
00982A,2026-06-02,3017,奇鋐,412000,2.08
00982A,2026-06-02,2472,立隆電,2820000,2.01
00982A,2026-06-02,6488,環球晶,1159000,2.0
00982A,2026-06-02,6257,矽格,4756000,1.89
00982A,2026-06-02,3583,辛耘,1138000,1.79
00982A,2026-06-02,2059,川湖,186000,1.76
00982A,2026-06-02,2467,志聖,1484000,1.72
00982A,2026-06-02,1785,光洋科,5607000,1.6
00982A,2026-06-02,2377,微星,5736000,1.47
00982A,2026-06-02,3008,大立光,204000,1.42
00982A,2026-06-02,6274,台燿,446000,1.38
00982A,2026-06-02,7769,鴻勁,94000,1.28
00982A,2026-06-02,8016,矽創,2240000,1.26
00982A,2026-06-02,3036,文曄,2344000,1.22
00982A,2026-06-02,2327,國巨*,833000,1.19
00982A,2026-06-02,3702,大聯大,5498000,1.18
00982A,2026-06-02,6531,愛普*,558000,1.14
00982A,2026-06-02,3711,日月光投控,1022000,1.11
00982A,2026-06-02,2316,楠梓電,3422000,1.03
00982A,2026-06-02,2368,金像電,398000,0.96
00982A,2026-06-02,6278,台表科,2235000,0.89
00982A,2026-06-02,2404,漢唐,379000,0.81
00982A,2026-06-02,8996,高力,382000,0.72
00982A,2026-06-02,2451,創見,1050000,0.68
00982A,2026-06-02,2351,順德,1369000,0.5
00982A,2026-06-02,2376,技嘉,538000,0.38
00982A,2026-06-02,5274,信驊,9000,0.3
00982A,2026-06-02,3376,新日興,364000,0.14
00982A,2026-06-02,2885,元大金,1128420,0.12
00982A,2026-06-02,6177,達麗,396350,0.03
00982A,2026-06-02,3443,創意,1000,0.01
00982A,2026-06-02,6805,富世達,1000,0.0
00982A,2026-06-02,8046,南電,2000,0.0
00982A,2026-06-02,4441,振大環球,4000,0.0
00982A,2026-06-02,8358,金居,1000,0.0
00982A,2026-06-02,1519,華城,600,0.0
00982A,2026-06-02,3665,貿聯-KY,136,0.0
00982A,2026-06-02,2548,華固,2000,0.0
00982A,2026-06-02,3706,神達,1400,0.0
00982A,2026-06-02,2886,兆豐金,1000,0.0
00982A,2026-06-02,2881,富邦金,250,0.0
00982A,2026-06-03,2330,台積電,1937000,8.67
00982A,2026-06-03,2454,聯發科,862000,7.33
00982A,2026-06-03,5536,聖暉*,3754000,7.04
00982A,2026-06-03,6139,亞翔,2774000,3.97
00982A,2026-06-03,3105,穩懋,3983000,3.89
00982A,2026-06-03,3491,昇達科,967000,3.76
00982A,2026-06-03,2360,致茂,823000,3.74
00982A,2026-06-03,2345,智邦,804000,3.67
00982A,2026-06-03,6223,旺矽,307000,3.18
00982A,2026-06-03,6147,頎邦,5916000,3.13
00982A,2026-06-03,4958,臻鼎-KY,3147000,3.08
00982A,2026-06-03,6669,緯穎,296000,3.05
00982A,2026-06-03,2383,台光電,330000,3.01
00982A,2026-06-03,2303,聯電,9007000,2.4
00982A,2026-06-03,6285,啟碁,4029000,2.32
00982A,2026-06-03,3017,奇鋐,407000,2.07
00982A,2026-06-03,6488,環球晶,1146000,2.03
00982A,2026-06-03,2472,立隆電,2790000,1.99
00982A,2026-06-03,6257,矽格,4687000,1.89
00982A,2026-06-03,3264,欣銓,4508000,1.82
00982A,2026-06-03,3583,辛耘,1121000,1.78
00982A,2026-06-03,2059,川湖,183000,1.75
00982A,2026-06-03,2467,志聖,1461000,1.61
00982A,2026-06-03,2377,微星,5688000,1.59
00982A,2026-06-03,1785,光洋科,5527000,1.5
00982A,2026-06-03,3008,大立光,201000,1.45
00982A,2026-06-03,6274,台燿,440000,1.32
00982A,2026-06-03,2327,國巨*,823000,1.31
00982A,2026-06-03,3036,文曄,2311000,1.26
00982A,2026-06-03,8016,矽創,2211000,1.26
00982A,2026-06-03,7769,鴻勁,93000,1.25
00982A,2026-06-03,3702,大聯大,5420000,1.21
00982A,2026-06-03,6531,愛普*,554000,1.12
00982A,2026-06-03,3711,日月光投控,1008000,1.12
00982A,2026-06-03,2316,楠梓電,3374000,1.02
00982A,2026-06-03,2368,金像電,392000,0.94
00982A,2026-06-03,6278,台表科,2201000,0.89
00982A,2026-06-03,2404,漢唐,375000,0.81
00982A,2026-06-03,8996,高力,376000,0.74
00982A,2026-06-03,2451,創見,1044000,0.71
00982A,2026-06-03,2351,順德,1350000,0.51
00982A,2026-06-03,6805,富世達,121000,0.5
00982A,2026-06-03,2376,技嘉,532000,0.39
00982A,2026-06-03,5274,信驊,9000,0.31
00982A,2026-06-03,3376,新日興,359000,0.14
00982A,2026-06-03,2885,元大金,1114420,0.12
00982A,2026-06-03,6177,達麗,374350,0.03
00982A,2026-06-03,3443,創意,1000,0.01
00982A,2026-06-03,8046,南電,1000,0.0
00982A,2026-06-03,4441,振大環球,4000,0.0
00982A,2026-06-03,8358,金居,1000,0.0
00982A,2026-06-03,1519,華城,600,0.0
00982A,2026-06-03,3665,貿聯-KY,136,0.0
00982A,2026-06-03,3706,神達,1400,0.0
00982A,2026-06-03,2886,兆豐金,1000,0.0
00982A,2026-06-03,2881,富邦金,250,0.0
00982A,2026-06-04,2330,台積電,1937000,8.71
00982A,2026-06-04,5536,聖暉*,3754000,7.34
00982A,2026-06-04,2454,聯發科,862000,7.26
00982A,2026-06-04,6139,亞翔,2774000,4.03
00982A,2026-06-04,3105,穩懋,4143000,3.95
00982A,2026-06-04,2360,致茂,823000,3.88
00982A,2026-06-04,2345,智邦,804000,3.85
00982A,2026-06-04,3491,昇達科,967000,3.62
00982A,2026-06-04,6223,旺矽,307000,3.36
00982A,2026-06-04,6669,緯穎,296000,3.07
00982A,2026-06-04,6147,頎邦,5916000,3.02
00982A,2026-06-04,4958,臻鼎-KY,3147000,2.97
00982A,2026-06-04,2383,台光電,330000,2.95
00982A,2026-06-04,6285,啟碁,4029000,2.29
00982A,2026-06-04,2303,聯電,9007000,2.18
00982A,2026-06-04,3017,奇鋐,407000,2.15
00982A,2026-06-04,6488,環球晶,1146000,2.02
00982A,2026-06-04,6257,矽格,4687000,2.0
00982A,2026-06-04,3264,欣銓,4508000,1.92
00982A,2026-06-04,2472,立隆電,2790000,1.86
00982A,2026-06-04,2059,川湖,183000,1.81
00982A,2026-06-04,3583,辛耘,1121000,1.76
00982A,2026-06-04,2467,志聖,1461000,1.67
00982A,2026-06-04,2377,微星,5688000,1.54
00982A,2026-06-04,3008,大立光,201000,1.48
00982A,2026-06-04,1785,光洋科,5527000,1.45
00982A,2026-06-04,6274,台燿,440000,1.38
00982A,2026-06-04,7769,鴻勁,93000,1.3
00982A,2026-06-04,3036,文曄,2311000,1.25
00982A,2026-06-04,2327,國巨*,823000,1.25
00982A,2026-06-04,8016,矽創,2211000,1.25
00982A,2026-06-04,3702,大聯大,5420000,1.19
00982A,2026-06-04,3711,日月光投控,1008000,1.15
00982A,2026-06-04,6531,愛普*,554000,1.13
00982A,2026-06-04,2316,楠梓電,3374000,1.04
00982A,2026-06-04,2368,金像電,392000,1.01
00982A,2026-06-04,6278,台表科,2201000,0.85
00982A,2026-06-04,8996,高力,376000,0.76
00982A,2026-06-04,2451,創見,1044000,0.69
00982A,2026-06-04,2351,順德,1350000,0.52
00982A,2026-06-04,6805,富世達,121000,0.47
00982A,2026-06-04,2376,技嘉,532000,0.39
00982A,2026-06-04,5274,信驊,9000,0.3
00982A,2026-06-04,3376,新日興,359000,0.15
00982A,2026-06-04,2885,元大金,1114420,0.13
00982A,2026-06-04,6177,達麗,194350,0.02
00982A,2026-06-04,3443,創意,1000,0.01
00982A,2026-06-04,8046,南電,1000,0.0
00982A,2026-06-04,4441,振大環球,4000,0.0
00982A,2026-06-04,8358,金居,1000,0.0
00982A,2026-06-04,1519,華城,600,0.0
00982A,2026-06-04,3665,貿聯-KY,136,0.0
00982A,2026-06-04,3706,神達,1400,0.0
00982A,2026-06-04,2886,兆豐金,1000,0.0
00982A,2026-06-04,2881,富邦金,250,0.0
00982A,2026-06-05,2330,台積電,1937000,8.65
00982A,2026-06-05,5536,聖暉*,3754000,7.87
00982A,2026-06-05,2454,聯發科,862000,7.15
00982A,2026-06-05,6139,亞翔,2774000,4.28
00982A,2026-06-05,2360,致茂,823000,4.04
00982A,2026-06-05,3105,穩懋,4143000,3.78
00982A,2026-06-05,2345,智邦,804000,3.78
00982A,2026-06-05,3491,昇達科,967000,3.53
00982A,2026-06-05,6223,旺矽,307000,3.49
00982A,2026-06-05,6669,緯穎,296000,3.09
00982A,2026-06-05,6147,頎邦,5916000,3.0
00982A,2026-06-05,2383,台光電,330000,2.98
00982A,2026-06-05,4958,臻鼎-KY,3147000,2.9
00982A,2026-06-05,6285,啟碁,4029000,2.23
00982A,2026-06-05,2303,聯電,9007000,2.11
00982A,2026-06-05,3017,奇鋐,407000,2.06
00982A,2026-06-05,6257,矽格,4687000,2.0
00982A,2026-06-05,3264,欣銓,4508000,2.0
00982A,2026-06-05,6488,環球晶,1146000,1.87
00982A,2026-06-05,2059,川湖,183000,1.83
00982A,2026-06-05,3583,辛耘,1121000,1.83
00982A,2026-06-05,2472,立隆電,2790000,1.83
00982A,2026-06-05,2467,志聖,1461000,1.71
00982A,2026-06-05,2377,微星,5688000,1.49
00982A,2026-06-05,1785,光洋科,5527000,1.44
00982A,2026-06-05,3008,大立光,201000,1.44
00982A,2026-06-05,6274,台燿,440000,1.4
00982A,2026-06-05,7769,鴻勁,93000,1.29
00982A,2026-06-05,8016,矽創,2211000,1.26
00982A,2026-06-05,3036,文曄,2311000,1.22
00982A,2026-06-05,3702,大聯大,5420000,1.18
00982A,2026-06-05,2327,國巨*,823000,1.14
00982A,2026-06-05,3711,日月光投控,1008000,1.12
00982A,2026-06-05,6531,愛普*,554000,1.09
00982A,2026-06-05,2316,楠梓電,3374000,1.01
00982A,2026-06-05,2368,金像電,392000,0.99
00982A,2026-06-05,6278,台表科,2201000,0.87
00982A,2026-06-05,8996,高力,376000,0.79
00982A,2026-06-05,2376,技嘉,1064000,0.74
00982A,2026-06-05,2351,順德,1350000,0.53
00982A,2026-06-05,6805,富世達,121000,0.45
00982A,2026-06-05,2451,創見,519000,0.35
00982A,2026-06-05,5274,信驊,9000,0.31
00982A,2026-06-05,2885,元大金,2114420,0.25
00982A,2026-06-05,3376,新日興,359000,0.14
00982A,2026-06-05,6177,達麗,194350,0.02
00982A,2026-06-05,3443,創意,1000,0.01
00982A,2026-06-05,4441,振大環球,4000,0.0
00982A,2026-06-05,8046,南電,1000,0.0
00982A,2026-06-05,8358,金居,1000,0.0
00982A,2026-06-05,1519,華城,600,0.0
00982A,2026-06-05,3665,貿聯-KY,136,0.0
00982A,2026-06-05,3706,神達,1400,0.0
00982A,2026-06-05,2886,兆豐金,1000,0.0
00982A,2026-06-05,2881,富邦金,250,0.0
00982A,2026-06-06,2330,台積電,1967000,8.81
00982A,2026-06-06,5536,聖暉*,3754000,8.04
00982A,2026-06-06,2454,聯發科,867000,7.06
00982A,2026-06-06,6139,亞翔,2940000,4.5
00982A,2026-06-06,2360,致茂,823000,4.0
00982A,2026-06-06,3105,穩懋,4143000,3.8
00982A,2026-06-06,2345,智邦,804000,3.79
00982A,2026-06-06,3491,昇達科,967000,3.55
00982A,2026-06-06,6223,旺矽,307000,3.35
00982A,2026-06-06,6669,緯穎,296000,3.17
00982A,2026-06-06,2383,台光電,330000,3.05
00982A,2026-06-06,6147,頎邦,5916000,3.03
00982A,2026-06-06,4958,臻鼎-KY,3147000,3.01
00982A,2026-06-06,2303,聯電,9007000,2.24
00982A,2026-06-06,6285,啟碁,4029000,2.23
00982A,2026-06-06,3017,奇鋐,407000,2.0
00982A,2026-06-06,6257,矽格,4687000,1.98
00982A,2026-06-06,3264,欣銓,4508000,1.95
00982A,2026-06-06,2059,川湖,183000,1.95
00982A,2026-06-06,2472,立隆電,2790000,1.92
00982A,2026-06-06,3583,辛耘,1121000,1.84
00982A,2026-06-06,6488,環球晶,1146000,1.76
00982A,2026-06-06,2467,志聖,1461000,1.61
00982A,2026-06-06,2377,微星,5688000,1.52
00982A,2026-06-06,1785,光洋科,5527000,1.43
00982A,2026-06-06,3008,大立光,201000,1.4
00982A,2026-06-06,6274,台燿,440000,1.34
00982A,2026-06-06,7769,鴻勁,93000,1.28
00982A,2026-06-06,8016,矽創,2211000,1.27
00982A,2026-06-06,3036,文曄,2311000,1.23
00982A,2026-06-06,2327,國巨*,823000,1.2
00982A,2026-06-06,3702,大聯大,5420000,1.18
00982A,2026-06-06,3711,日月光投控,1008000,1.1
00982A,2026-06-06,2316,楠梓電,3374000,1.07
00982A,2026-06-06,6531,愛普*,554000,1.06
00982A,2026-06-06,2368,金像電,392000,0.98
00982A,2026-06-06,6278,台表科,2201000,0.86
00982A,2026-06-06,8996,高力,376000,0.8
00982A,2026-06-06,2376,技嘉,1064000,0.74
00982A,2026-06-06,2351,順德,1350000,0.51
00982A,2026-06-06,6805,富世達,121000,0.45
00982A,2026-06-06,2451,創見,519000,0.32
00982A,2026-06-06,5274,信驊,9000,0.3
00982A,2026-06-06,2885,元大金,2114420,0.26
00982A,2026-06-06,3376,新日興,359000,0.16
00982A,2026-06-06,6177,達麗,194350,0.02
00982A,2026-06-06,3443,創意,1000,0.01
00982A,2026-06-06,4441,振大環球,4000,0.0
00982A,2026-06-06,8046,南電,1000,0.0
00982A,2026-06-06,8358,金居,1000,0.0
00982A,2026-06-06,1519,華城,600,0.0
00982A,2026-06-06,3665,貿聯-KY,136,0.0
00982A,2026-06-06,3706,神達,1400,0.0
00982A,2026-06-06,2886,兆豐金,1000,0.0
00982A,2026-06-06,2881,富邦金,250,0.0
00982A,2026-06-08,2330,台積電,1967000,8.81
00982A,2026-06-08,5536,聖暉*,3754000,8.04
00982A,2026-06-08,2454,聯發科,867000,7.06
00982A,2026-06-08,6139,亞翔,2940000,4.5
00982A,2026-06-08,2360,致茂,823000,4.0
00982A,2026-06-08,3105,穩懋,4143000,3.8
00982A,2026-06-08,2345,智邦,804000,3.79
00982A,2026-06-08,3491,昇達科,967000,3.55
00982A,2026-06-08,6223,旺矽,307000,3.35
00982A,2026-06-08,6669,緯穎,296000,3.17
00982A,2026-06-08,2383,台光電,330000,3.05
00982A,2026-06-08,6147,頎邦,5916000,3.03
00982A,2026-06-08,4958,臻鼎-KY,3147000,3.01
00982A,2026-06-08,2303,聯電,9007000,2.24
00982A,2026-06-08,6285,啟碁,4029000,2.23
00982A,2026-06-08,3017,奇鋐,407000,2.0
00982A,2026-06-08,6257,矽格,4687000,1.98
00982A,2026-06-08,3264,欣銓,4508000,1.95
00982A,2026-06-08,2059,川湖,183000,1.95
00982A,2026-06-08,2472,立隆電,2790000,1.92
00982A,2026-06-08,3583,辛耘,1121000,1.84
00982A,2026-06-08,6488,環球晶,1146000,1.76
00982A,2026-06-08,2467,志聖,1461000,1.61
00982A,2026-06-08,2377,微星,5688000,1.52
00982A,2026-06-08,1785,光洋科,5527000,1.43
00982A,2026-06-08,3008,大立光,201000,1.4
00982A,2026-06-08,6274,台燿,440000,1.34
00982A,2026-06-08,7769,鴻勁,93000,1.28
00982A,2026-06-08,8016,矽創,2211000,1.27
00982A,2026-06-08,3036,文曄,2311000,1.23
00982A,2026-06-08,2327,國巨*,823000,1.2
00982A,2026-06-08,3702,大聯大,5420000,1.18
00982A,2026-06-08,3711,日月光投控,1008000,1.1
00982A,2026-06-08,2316,楠梓電,3374000,1.07
00982A,2026-06-08,6531,愛普*,554000,1.06
00982A,2026-06-08,2368,金像電,392000,0.98
00982A,2026-06-08,6278,台表科,2201000,0.86
00982A,2026-06-08,8996,高力,376000,0.8
00982A,2026-06-08,2376,技嘉,1064000,0.74
00982A,2026-06-08,2351,順德,1350000,0.51
00982A,2026-06-08,6805,富世達,121000,0.45
00982A,2026-06-08,2451,創見,519000,0.32
00982A,2026-06-08,5274,信驊,9000,0.3
00982A,2026-06-08,2885,元大金,2114420,0.26
00982A,2026-06-08,3376,新日興,359000,0.16
00982A,2026-06-08,6177,達麗,194350,0.02
00982A,2026-06-08,3443,創意,1000,0.01
00982A,2026-06-08,4441,振大環球,4000,0.0
00982A,2026-06-08,8046,南電,1000,0.0
00982A,2026-06-08,8358,金居,1000,0.0
00982A,2026-06-08,1519,華城,600,0.0
00982A,2026-06-08,3665,貿聯-KY,136,0.0
00982A,2026-06-08,3706,神達,1400,0.0
00982A,2026-06-08,2886,兆豐金,1000,0.0
00982A,2026-06-08,2881,富邦金,250,0.0
00982A,2026-06-09,2330,台積電,1967000,8.99
00982A,2026-06-09,5536,聖暉*,3754000,7.85
00982A,2026-06-09,2454,聯發科,867000,7.03
00982A,2026-06-09,6139,亞翔,2940000,4.26
00982A,2026-06-09,2360,致茂,823000,4.02
00982A,2026-06-09,2345,智邦,804000,3.88
00982A,2026-06-09,3105,穩懋,4143000,3.73
00982A,2026-06-09,3491,昇達科,967000,3.44
00982A,2026-06-09,6223,旺矽,307000,3.37
00982A,2026-06-09,4958,臻鼎-KY,3147000,3.21
00982A,2026-06-09,2383,台光電,330000,3.14
00982A,2026-06-09,6669,緯穎,296000,3.11
00982A,2026-06-09,6147,頎邦,5916000,2.86
00982A,2026-06-09,2059,川湖,183000,2.25
00982A,2026-06-09,6285,啟碁,4029000,2.2
00982A,2026-06-09,2303,聯電,9007000,2.17
00982A,2026-06-09,3017,奇鋐,407000,2.08
